disease	IngenuityCanonicalPathways	logpvalue
AD_non-inflamed	Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	0.00165958690743756
AD_non-inflamed	PTEN Signaling	0.00165958690743756
AD_non-inflamed	Heme Degradation	0.00169824365246174
AD_non-inflamed	NRF2-mediated Oxidative Stress Response	0.00169824365246174
AD_non-inflamed	DNA damage-induced 14-3-3σ Signaling	0.00177827941003892
AD_non-inflamed	Toll-like Receptor Signaling	0.00181970085860998
AD_non-inflamed	Hepatic Fibrosis Signaling Pathway	0.00199526231496888
AD_non-inflamed	LPS-stimulated MAPK Signaling	0.00199526231496888
AD_non-inflamed	HER-2 Signaling in Breast Cancer	0.00204173794466953
AD_non-inflamed	ERK/MAPK Signaling	0.00218776162394955
AD_non-inflamed	IL-17A Signaling in Airway Cells	0.00229086765276777
AD_non-inflamed	Ceramide Signaling	0.00257039578276886
AD_non-inflamed	p70S6K Signaling	0.00257039578276886
AD_non-inflamed	DNA Double-Strand Break Repair by Non-Homologous End Joining	0.00263026799189538
AD_non-inflamed	Endocannabinoid Cancer Inhibition Pathway	0.00301995172040202
AD_non-inflamed	Lymphotoxin β Receptor Signaling	0.00331131121482591
AD_non-inflamed	Heme Biosynthesis II	0.00331131121482591
AD_non-inflamed	CDK5 Signaling	0.00338844156139202
AD_non-inflamed	Regulation Of The Epithelial Mesenchymal Transition By Growth Factors Pathway	0.00346736850452532
AD_non-inflamed	Acute Phase Response Signaling	0.00354813389233575
AD_non-inflamed	UVC-Induced MAPK Signaling	0.00380189396320561
AD_non-inflamed	Role of IL-17F in Allergic Inflammatory Airway Diseases	0.0038904514499428
AD_non-inflamed	BMP signaling pathway	0.00416869383470336
AD_non-inflamed	BER pathway	0.00426579518801593
AD_non-inflamed	Unfolded protein response	0.00436515832240166
AD_non-inflamed	Gαq Signaling	0.00436515832240166
AD_non-inflamed	Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	0.00446683592150963
AD_non-inflamed	Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	0.00446683592150963
AD_non-inflamed	Prostate Cancer Signaling	0.00467735141287198
AD_non-inflamed	Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	0.00467735141287198
AD_non-inflamed	Acute Myeloid Leukemia Signaling	0.00512861383991365
AD_non-inflamed	ILK Signaling	0.00630957344480193
AD_non-inflamed	Antioxidant Action of Vitamin C	0.00630957344480193
AD_non-inflamed	Insulin Receptor Signaling	0.00707945784384138
AD_non-inflamed	Amyloid Processing	0.0072443596007499
AD_non-inflamed	Pyridoxal 5'-phosphate Salvage Pathway	0.00741310241300918
AD_non-inflamed	Oxidative Phosphorylation	0.00741310241300918
AD_non-inflamed	IGF-1 Signaling	0.00741310241300918
AD_non-inflamed	Mismatch Repair in Eukaryotes	0.00758577575029184
AD_non-inflamed	FAT10 Signaling Pathway	0.00776247116628692
AD_non-inflamed	Rac Signaling	0.00812830516164099
AD_non-inflamed	Iron homeostasis signaling pathway	0.00812830516164099
AD_non-inflamed	Hypusine Biosynthesis	0.00831763771102671
AD_non-inflamed	VEGF Signaling	0.00851138038202377
AD_non-inflamed	Integrin Signaling	0.00933254300796992
AD_non-inflamed	fMLP Signaling in Neutrophils	0.00954992586021436
AD_non-inflamed	EGF Signaling	0.00954992586021436
AD_non-inflamed	NF-κB Activation by Viruses	0.00977237220955811
AD_non-inflamed	Glucocorticoid Receptor Signaling	0.00977237220955811
AD_non-inflamed	PDGF Signaling	0.01
AD_non-inflamed	Chronic Myeloid Leukemia Signaling	0.01
AD_non-inflamed	p53 Signaling	0.01
AD_non-inflamed	Small Cell Lung Cancer Signaling	0.01
AD_non-inflamed	GNRH Signaling	0.010471285480509
AD_non-inflamed	Wnt/Ca+ pathway	0.010471285480509
AD_non-inflamed	IL-8 Signaling	0.0112201845430196
AD_non-inflamed	FLT3 Signaling in Hematopoietic Progenitor Cells	0.0114815362149688
AD_non-inflamed	tRNA Charging	0.0134896288259165
AD_non-inflamed	IL-22 Signaling	0.0138038426460288
AD_non-inflamed	Thrombin Signaling	0.0141253754462275
AD_non-inflamed	Xenobiotic Metabolism General Signaling Pathway	0.0151356124843621
AD_non-inflamed	Epithelial Adherens Junction Signaling	0.0177827941003892
AD_non-inflamed	Arginine Biosynthesis IV	0.0177827941003892
AD_non-inflamed	GDP-mannose Biosynthesis	0.0177827941003892
AD_non-inflamed	NER (Nucleotide Excision Repair, Enhanced Pathway)	0.0177827941003892
AD_non-inflamed	JAK/Stat Signaling	0.0186208713666287
AD_non-inflamed	Role of JAK family kinases in IL-6-type Cytokine Signaling	0.0190546071796325
AD_non-inflamed	Sphingosine-1-phosphate Signaling	0.0194984459975805
AD_non-inflamed	Telomere Extension by Telomerase	0.0194984459975805
AD_non-inflamed	MIF-mediated Glucocorticoid Regulation	0.0204173794466953
AD_non-inflamed	Mouse Embryonic Stem Cell Pluripotency	0.0204173794466953
AD_non-inflamed	Phagosome Maturation	0.0204173794466953
AD_non-inflamed	Semaphorin Signaling in Neurons	0.0208929613085404
AD_non-inflamed	Cyclins and Cell Cycle Regulation	0.0213796208950223
AD_non-inflamed	MIF Regulation of Innate Immunity	0.0229086765276777
AD_non-inflamed	Regulation of the Epithelial-Mesenchymal Transition Pathway	0.0234422881531992
AD_non-inflamed	Telomerase Signaling	0.0234422881531992
AD_non-inflamed	Insulin Secretion Signaling Pathway	0.0234422881531992
AD_non-inflamed	Salvage Pathways of Pyrimidine Ribonucleotides	0.0239883291901949
AD_non-inflamed	Cholecystokinin/Gastrin-mediated Signaling	0.0251188643150958
AD_non-inflamed	Cell Cycle Control of Chromosomal Replication	0.0251188643150958
AD_non-inflamed	GADD45 Signaling	0.0251188643150958
AD_non-inflamed	Purine Nucleotides Degradation II (Aerobic)	0.0251188643150958
AD_non-inflamed	Role of JAK1, JAK2 and TYK2 in Interferon Signaling	0.0251188643150958
AD_non-inflamed	Ephrin B Signaling	0.0257039578276886
AD_non-inflamed	RhoA Signaling	0.0275422870333817
AD_non-inflamed	Signaling by Rho Family GTPases	0.0275422870333817
AD_non-inflamed	Heme Biosynthesis from Uroporphyrinogen-III I	0.0281838293126445
AD_non-inflamed	Spermine and Spermidine Degradation I	0.0281838293126445
AD_non-inflamed	Arginine Degradation I (Arginase Pathway)	0.0281838293126445
AD_non-inflamed	Oxidized GTP and dGTP Detoxification	0.0281838293126445
AD_non-inflamed	Adenosine Nucleotides Degradation II	0.0288403150312661
AD_non-inflamed	Parkinson's Signaling	0.0288403150312661
AD_non-inflamed	Cardiac Hypertrophy Signaling	0.0301995172040202
AD_non-inflamed	Melanocyte Development and Pigmentation Signaling	0.0316227766016838
AD_non-inflamed	Renal Cell Carcinoma Signaling	0.0338844156139203
AD_non-inflamed	PFKFB4 Signaling Pathway	0.0338844156139203
AD_non-inflamed	Melatonin Signaling	0.0346736850452532
AD_non-inflamed	Calcium Transport I	0.0346736850452532
AD_non-inflamed	Type II Diabetes Mellitus Signaling	0.0354813389233576
AD_non-inflamed	Gα12/13 Signaling	0.0363078054770101
AD_non-inflamed	Actin Nucleation by ARP-WASP Complex	0.0371535229097173
AD_non-inflamed	Pyrimidine Ribonucleotides De Novo Biosynthesis	0.0380189396320561
AD_non-inflamed	Nucleotide Excision Repair Pathway	0.0380189396320561
AD_non-inflamed	Reelin Signaling in Neurons	0.0380189396320561
AD_non-inflamed	CXCR4 Signaling	0.0389045144994281
AD_non-inflamed	Glycolysis I	0.0389045144994281
AD_non-inflamed	Aryl Hydrocarbon Receptor Signaling	0.0407380277804113
AD_non-inflamed	Cell Cycle: G1/S Checkpoint Regulation	0.0407380277804113
AD_non-inflamed	HIF1α Signaling	0.0407380277804113
AD_non-inflamed	Glycine Degradation (Creatine Biosynthesis)	0.0407380277804113
AD_non-inflamed	Colorectal Cancer Metastasis Signaling	0.0426579518801593
AD_non-inflamed	Glioma Signaling	0.0436515832240166
AD_non-inflamed	Inhibition of Angiogenesis by TSP1	0.0446683592150963
AD_non-inflamed	Role of JAK2 in Hormone-like Cytokine Signaling	0.0446683592150963
AD_non-inflamed	Neurotrophin/TRK Signaling	0.0457088189614875
AD_non-inflamed	HGF Signaling	0.0457088189614875
AD_non-inflamed	Endoplasmic Reticulum Stress Pathway	0.0467735141287198
AD_non-inflamed	Choline Biosynthesis III	0.0467735141287198
AD_non-inflamed	Urate Biosynthesis/Inosine 5'-phosphate Degradation	0.0467735141287198
AD_non-inflamed	Endocannabinoid Developing Neuron Pathway	0.0478630092322638
AD_non-inflamed	CNTF Signaling	0.0489778819368446
CD_inflamed	14-3-3-mediated Signaling	1.5801087648426e-05
CD_inflamed	1D-myo-inositol Hexakisphosphate Biosynthesis II (Mammalian)	0.0288403150312661
CD_inflamed	3-phosphoinositide Biosynthesis	1.74113089834727e-07
CD_inflamed	3-phosphoinositide Degradation	1.31049510465608e-07
CD_inflamed	4-aminobutyrate Degradation I	0.00115644159900008
CD_inflamed	AMPK Signaling	2.0723139537715e-08
CD_inflamed	Acetone Degradation I (to Methylglyoxal)	0.0144543977074593
CD_inflamed	Actin Cytoskeleton Signaling	7.2053587968135e-05
CD_inflamed	Actin Nucleation by ARP-WASP Complex	7.45934880530541e-09
CD_inflamed	Acute Myeloid Leukemia Signaling	6.57296439499078e-12
CD_inflamed	Acute Phase Response Signaling	0
CD_inflamed	Acyl-CoA Hydrolysis	0.0467735141287198
CD_inflamed	Adipogenesis pathway	0.000143602875833815
CD_inflamed	Adrenomedullin signaling pathway	1.59713686720409e-10
CD_inflamed	Agranulocyte Adhesion and Diapedesis	0
CD_inflamed	Agrin Interactions at Neuromuscular Junction	0.000119937300823381
CD_inflamed	Airway Inflammation in Asthma	0.00561094427641584
CD_inflamed	Airway Pathology in Chronic Obstructive Pulmonary Disease	3.66631119574912e-07
CD_inflamed	Aldosterone Signaling in Epithelial Cells	3.4973302466268e-06
CD_inflamed	Androgen Signaling	0.00715040336713813
CD_inflamed	Angiopoietin Signaling	0.002454708915685
CD_inflamed	Antigen Presentation Pathway	0
CD_inflamed	Antioxidant Action of Vitamin C	3.27768127772465e-06
CD_inflamed	Antiproliferative Role of Somatostatin Receptor 2	0.000164088619719505
CD_inflamed	Apelin Adipocyte Signaling Pathway	7.1298396127073e-06
CD_inflamed	Apelin Cardiomyocyte Signaling Pathway	0.00134896288259168
CD_inflamed	Apelin Endothelial Signaling Pathway	4.28328150725577e-10
CD_inflamed	Apelin Liver Signaling Pathway	3.01942003289035e-07
CD_inflamed	Apelin Muscle Signaling Pathway	3.29677615207302e-08
CD_inflamed	Apelin Pancreas Signaling Pathway	0.0457088189614875
CD_inflamed	Apoptosis Signaling	6.07735516110486e-05
CD_inflamed	April Mediated Signaling	0.0112201845430197
CD_inflamed	Arginine Biosynthesis IV	0.0112201845430197
CD_inflamed	Aryl Hydrocarbon Receptor Signaling	4.06851792977836e-06
CD_inflamed	Atherosclerosis Signaling	1.11022302462516e-16
CD_inflamed	Autophagy	5.33520373879881e-07
CD_inflamed	Axonal Guidance Signaling	0
CD_inflamed	B Cell Activating Factor Signaling	0.00549540873857624
CD_inflamed	B Cell Development	2.69181454903844e-10
CD_inflamed	B Cell Receptor Signaling	2.88403150312533e-05
CD_inflamed	BAG2 Signaling Pathway	8.36214487542897e-07
CD_inflamed	BEX2 Signaling Pathway	0.0301995172040201
CD_inflamed	BMP signaling pathway	0.0114815362149688
CD_inflamed	Bladder Cancer Signaling	4.80739810283515e-05
CD_inflamed	Branched-chain α-keto acid Dehydrogenase Complex	0.0194984459975804
CD_inflamed	Breast Cancer Regulation by Stathmin1	1.40891281974476e-08
CD_inflamed	Bupropion Degradation	0.0416869383470335
CD_inflamed	CCR3 Signaling in Eosinophils	1.2762872855232e-06
CD_inflamed	CD27 Signaling in Lymphocytes	0.00218776162394951
CD_inflamed	CD40 Signaling	0.000939594039528924
CD_inflamed	CDK5 Signaling	0.0016440265106944
CD_inflamed	CDP-diacylglycerol Biosynthesis I	0.000645757630673427
CD_inflamed	CNTF Signaling	4.58483950727118e-06
CD_inflamed	CREB Signaling in Neurons	3.90306788000672e-07
CD_inflamed	CSDE1 Signaling Pathway	0.0102329299228076
CD_inflamed	CXCR4 Signaling	2.08561692693898e-07
CD_inflamed	Calcium Transport I	0.000107151930523797
CD_inflamed	Cancer Drug Resistance By Drug Efflux	0.00171331781377915
CD_inflamed	Cardiac Hypertrophy Signaling	4.89837820305539e-08
CD_inflamed	Cardiac Hypertrophy Signaling (Enhanced)	0
CD_inflamed	Cardiac β-adrenergic Signaling	1.56979919219147e-06
CD_inflamed	Caveolar-mediated Endocytosis Signaling	1.04982689208555e-12
CD_inflamed	Cell Cycle Control of Chromosomal Replication	0.0151356124843621
CD_inflamed	Cell Cycle: G1/S Checkpoint Regulation	0.0158489319246111
CD_inflamed	Cell Cycle: G2/M DNA Damage Checkpoint Regulation	0.0204173794466953
CD_inflamed	Ceramide Signaling	0.00233336825404662
CD_inflamed	Chemokine Signaling	5.58355517333853e-05
CD_inflamed	Cholecystokinin/Gastrin-mediated Signaling	1.35809275314536e-06
CD_inflamed	Chondroitin Sulfate Biosynthesis	0.000258577978043517
CD_inflamed	Chondroitin Sulfate Biosynthesis (Late Stages)	0.000333948988170629
CD_inflamed	Chondroitin and Dermatan Biosynthesis	0.000829326247882789
CD_inflamed	Chronic Myeloid Leukemia Signaling	0.000110186305505522
CD_inflamed	Citrulline Biosynthesis	0.0416869383470335
CD_inflamed	Citrulline-Nitric Oxide Cycle	0.0275422870333817
CD_inflamed	Coagulation System	0.00075791987417595
CD_inflamed	Colanic Acid Building Blocks Biosynthesis	0.000197732702427178
CD_inflamed	Colorectal Cancer Metastasis Signaling	0
CD_inflamed	Complement System	6.33937347060964e-14
CD_inflamed	Coronavirus Pathogenesis Pathway	1.3552068456435e-05
CD_inflamed	Coronavirus Replication Pathway	3.64250685392919e-05
CD_inflamed	Crosstalk between Dendritic Cells and Natural Killer Cells	9.15957675595713e-07
CD_inflamed	Cyclins and Cell Cycle Regulation	0.0190546071796325
CD_inflamed	Cysteine Biosynthesis/Homocysteine Degradation	0.0257039578276886
CD_inflamed	D-myo-inositol (1,3,4)-trisphosphate Biosynthesis	0.000659379495720258
CD_inflamed	D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	0.0030902954325136
CD_inflamed	D-myo-inositol (1,4,5)-trisphosphate Degradation	8.54104238930953e-05
CD_inflamed	D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	5.18146101913253e-07
CD_inflamed	D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	5.18146101913253e-07
CD_inflamed	D-myo-inositol-5-phosphate Metabolism	1.94634901529156e-08
CD_inflamed	Death Receptor Signaling	4.22319657367165e-06
CD_inflamed	Dendritic Cell Maturation	0.0407380277804112
CD_inflamed	Dermatan Sulfate Biosynthesis	8.85187889205774e-05
CD_inflamed	Dermatan Sulfate Biosynthesis (Late Stages)	0.0112201845430197
CD_inflamed	Dermatan Sulfate Degradation (Metazoa)	0.0223872113856834
CD_inflamed	Differential Regulation of Cytokine Production in Intestinal Epithelial Cells by IL-17A and IL-17F	4.19252077499266e-10
CD_inflamed	Differential Regulation of Cytokine Production in Macrophages and T Helper Cells by IL-17A and IL-17F	1.17510168389234e-05
CD_inflamed	Dopamine Degradation	1.68518588166133e-05
CD_inflamed	Dopamine-DARPP32 Feedback in cAMP Signaling	0.00467462954853937
CD_inflamed	EGF Signaling	0.0269153480392691
CD_inflamed	EIF2 Signaling	2.10459694116594e-09
CD_inflamed	ERB2-ERBB3 Signaling	1.83847291511663e-05
CD_inflamed	ERBB Signaling	0.000218776162394962
CD_inflamed	ERBB4 Signaling	0.00173780082874941
CD_inflamed	ERK/MAPK Signaling	3.01481062336961e-12
CD_inflamed	ERK5 Signaling	0.00257039578276885
CD_inflamed	Eicosanoid Signaling	0.0158489319246111
CD_inflamed	Endocannabinoid Cancer Inhibition Pathway	4.22976271916564e-05
CD_inflamed	Endocannabinoid Developing Neuron Pathway	0.000134534798072017
CD_inflamed	Endocannabinoid Neuronal Synapse Pathway	0.0109647819614318
CD_inflamed	Endometrial Cancer Signaling	0.000117422084289664
CD_inflamed	Endoplasmic Reticulum Stress Pathway	0.0120226443461742
CD_inflamed	Endothelin-1 Signaling	2.41683351109856e-09
CD_inflamed	Ephrin A Signaling	0.00208929613085407
CD_inflamed	Ephrin B Signaling	8.2890479147224e-08
CD_inflamed	Ephrin Receptor Signaling	1.33670852164869e-13
CD_inflamed	Epithelial Adherens Junction Signaling	0.000234292004727799
CD_inflamed	Erythropoietin Signaling Pathway	1.46186504124124e-07
CD_inflamed	Estrogen Biosynthesis	0.00691830970918939
CD_inflamed	Estrogen Receptor Signaling	0
CD_inflamed	Estrogen-Dependent Breast Cancer Signaling	0.00097455305646843
CD_inflamed	Ethanol Degradation II	0.00181970085860994
CD_inflamed	Ethanol Degradation IV	0.00489778819368447
CD_inflamed	Extrinsic Prothrombin Activation Pathway	0.0309029543251359
CD_inflamed	FAK Signaling	4.87780105196123e-09
CD_inflamed	FAT10 Cancer Signaling Pathway	0.00151363512617564
CD_inflamed	FAT10 Signaling Pathway	3.13636005924156e-05
CD_inflamed	FGF Signaling	0.01
CD_inflamed	FLT3 Signaling in Hematopoietic Progenitor Cells	4.15502554251823e-07
CD_inflamed	FXR/RXR Activation	4.2720375116323e-06
CD_inflamed	Factors Promoting Cardiogenesis in Vertebrates	0.0223872113856834
CD_inflamed	Fatty Acid α-oxidation	0.0138038426460289
CD_inflamed	Fatty Acid β-oxidation I	1.55568912862947e-07
CD_inflamed	Fatty Acid β-oxidation III (Unsaturated, Odd Number)	0.0204173794466953
CD_inflamed	Fc Epsilon RI Signaling	1.26643939779569e-09
CD_inflamed	Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	1.97959759695721e-10
CD_inflamed	FcγRIIB Signaling in B Lymphocytes	0.0165958690743756
CD_inflamed	Ferroptosis Signaling Pathway	4.42315385207337e-07
CD_inflamed	Folate Polyglutamylation	0.0426579518801593
CD_inflamed	Folate Transformations I	0.00182269065713836
CD_inflamed	G Beta Gamma Signaling	9.01294904920302e-06
CD_inflamed	G Protein Signaling Mediated by Tubby	6.09278294483317e-10
CD_inflamed	G-Protein Coupled Receptor Signaling	1.01608362557126e-06
CD_inflamed	GDNF Family Ligand-Receptor Interactions	0.0218776162394956
CD_inflamed	GDP-L-fucose Biosynthesis I (from GDP-D-mannose)	0.000243723916748761
CD_inflamed	GDP-glucose Biosynthesis	0.00549843662046678
CD_inflamed	GM-CSF Signaling	1.89470880096465e-08
CD_inflamed	GNRH Signaling	5.78159964348401e-09
CD_inflamed	GP6 Signaling Pathway	1.24342758311968e-11
CD_inflamed	GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	0.000955926661707074
CD_inflamed	GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	0.000243723916748761
CD_inflamed	Gap Junction Signaling	1.18451734643088e-07
CD_inflamed	Germ Cell-Sertoli Cell Junction Signaling	4.00346422679831e-13
CD_inflamed	Glioblastoma Multiforme Signaling	1.72747787741123e-07
CD_inflamed	Glioma Invasiveness Signaling	1.61498847628394e-09
CD_inflamed	Glioma Signaling	4.80760402155056e-07
CD_inflamed	Glucocorticoid Receptor Signaling	0
CD_inflamed	Glucose and Glucose-1-phosphate Degradation	0.0301995172040201
CD_inflamed	Glutamate Biosynthesis II	0.0316227766016838
CD_inflamed	Glutamate Degradation III (via 4-aminobutyrate)	0.0426579518801593
CD_inflamed	Glutamate Degradation X	0.0316227766016838
CD_inflamed	Glutaryl-CoA Degradation	0.0208929613085403
CD_inflamed	Glutathione Redox Reactions I	0.00253381178714474
CD_inflamed	Glutathione-mediated Detoxification	5.62341325189841e-05
CD_inflamed	Glycogen Degradation III	0.0389045144994281
CD_inflamed	Granulocyte Adhesion and Diapedesis	0
CD_inflamed	Granzyme B Signaling	0.0446683592150963
CD_inflamed	Growth Hormone Signaling	1.30112462556342e-05
CD_inflamed	Guanosine Nucleotides Degradation III	0.0436515832240165
CD_inflamed	Gα12/13 Signaling	0.00275422870333819
CD_inflamed	Gαi Signaling	2.08824084934056e-05
CD_inflamed	Gαq Signaling	1.29448677332888e-08
CD_inflamed	Gαs Signaling	2.39308181168019e-05
