disease	IngenuityCanonicalPathways	pvalue
AD_inflamed	Nitric Oxide Signaling in the Cardiovascular System	0.00673060090062194
AD_inflamed	Non-Small Cell Lung Cancer Signaling	6.00037575848589e-06
AD_inflamed	Noradrenaline and Adrenaline Degradation	0.233450757809955
AD_inflamed	Notch Signaling	0.00283552928117703
AD_inflamed	Nucleotide Excision Repair Pathway	0.247657343893303
AD_inflamed	OX40 Signaling Pathway	1
AD_inflamed	Oleate Biosynthesis II (Animals)	0.201875978334668
AD_inflamed	Oncostatin M Signaling	0.000151393095631724
AD_inflamed	Opioid Signaling Pathway	0.00358729436675076
AD_inflamed	Osteoarthritis Pathway	7.2053587968135e-05
AD_inflamed	Ovarian Cancer Signaling	4.54677694716743e-07
AD_inflamed	Oxidative Ethanol Degradation III	0.0194049180737287
AD_inflamed	Oxidative Phosphorylation	0.591047791722247
AD_inflamed	Oxidized GTP and dGTP Detoxification	0.0356399803340428
AD_inflamed	P2Y Purigenic Receptor Signaling Pathway	0.00193894440053444
AD_inflamed	PAK Signaling	0.0491731048152485
AD_inflamed	PCP (Planar Cell Polarity) Pathway	0.101714101021219
AD_inflamed	PD-1, PD-L1 cancer immunotherapy pathway	0.00549843662046678
AD_inflamed	PDGF Signaling	2.32437299121369e-05
AD_inflamed	PEDF Signaling	2.94145386051659e-05
AD_inflamed	PFKFB4 Signaling Pathway	0.262604196452214
AD_inflamed	PI3K Signaling in B Lymphocytes	1.07500763846247e-08
AD_inflamed	PI3K/AKT Signaling	1.36002320516582e-13
AD_inflamed	PKCÎ¸ Signaling in T Lymphocytes	1
AD_inflamed	PKCθ Signaling in T Lymphocytes	1
AD_inflamed	PPAR Signaling	2.56701448986263e-09
AD_inflamed	PPARα/RXRα Activation	4.57956561561446e-10
AD_inflamed	PRPP Biosynthesis I	0.889022263422183
AD_inflamed	PTEN Signaling	1.18521625847023e-09
AD_inflamed	PXR/RXR Activation	0.270138468527672
AD_inflamed	Pancreatic Adenocarcinoma Signaling	7.77728992318316e-11
AD_inflamed	Parkinson's Signaling	0.0611369211505405
AD_inflamed	Pathogenesis of Multiple Sclerosis	0.752097233298997
AD_inflamed	Paxillin Signaling	0.000763026829201485
AD_inflamed	Pentose Phosphate Pathway	1
AD_inflamed	Pentose Phosphate Pathway (Oxidative Branch)	0.649481238454169
AD_inflamed	Phagosome Formation	1
AD_inflamed	Phagosome Maturation	0.122878349489551
AD_inflamed	Phenylalanine Degradation I (Aerobic)	1
AD_inflamed	Phenylalanine Degradation IV (Mammalian, via Side Chain)	0.0346233677552157
AD_inflamed	Phenylethylamine Degradation I	0.596621465191819
AD_inflamed	Phosphatidylcholine Biosynthesis I	0.000443147997040816
AD_inflamed	Phosphatidylethanolamine Biosynthesis II	0.0597695815628975
AD_inflamed	Phosphatidylethanolamine Biosynthesis III	0.29384991797373
AD_inflamed	Phosphatidylglycerol Biosynthesis II (Non-plastidic)	0.000701973950488766
AD_inflamed	Phospholipase C Signaling	1
AD_inflamed	Phospholipases	0.021240423816729
AD_inflamed	Phototransduction Pathway	1
AD_inflamed	Polyamine Regulation in Colon Cancer	0.174149995825443
AD_inflamed	Pregnenolone Biosynthesis	0.477889088373134
AD_inflamed	Primary Immunodeficiency Signaling	0.777420016765667
AD_inflamed	Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	2.3501457446784e-09
AD_inflamed	Prolactin Signaling	8.01355741690823e-05
AD_inflamed	Proline Biosynthesis I	0.938890670647289
AD_inflamed	Proline Biosynthesis II (from Arginine)	1
AD_inflamed	Proline Degradation	0.889022263422183
AD_inflamed	Prostanoid Biosynthesis	0.0397713373604566
AD_inflamed	Prostate Cancer Signaling	3.76063764573331e-08
AD_inflamed	Protein Citrullination	0.567544605408547
AD_inflamed	Protein Kinase A Signaling	0.000101222708310478
AD_inflamed	Protein Ubiquitination Pathway	2.36377051598957e-07
AD_inflamed	Purine Nucleotides De Novo Biosynthesis II	0.148576388521739
AD_inflamed	Purine Nucleotides Degradation II (Aerobic)	0.282481948950562
AD_inflamed	Purine Ribonucleosides Degradation to Ribose-1-phosphate	0.184802369103958
AD_inflamed	Putrescine Degradation III	0.0172068886851834
AD_inflamed	Pyridoxal 5'-phosphate Salvage Pathway	0.00174903609631916
AD_inflamed	Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	0.107051140388138
AD_inflamed	Pyrimidine Ribonucleotides De Novo Biosynthesis	0.318760788625635
AD_inflamed	Pyrimidine Ribonucleotides Interconversion	0.619972096753095
AD_inflamed	RAC Signaling	8.7244214379445e-05
AD_inflamed	RAN Signaling	0.000920258449140232
AD_inflamed	RANK Signaling in Osteoclasts	0.000195093741582775
AD_inflamed	RAR Activation	3.06249980930318e-09
AD_inflamed	RHOA Signaling	0.00115644159900008
AD_inflamed	RHOGDI Signaling	3.13636005924156e-05
AD_inflamed	Rapoport-Luebering Glycolytic Shunt	0.570575361847548
AD_inflamed	Reelin Signaling in Neurons	0.00206250383504802
AD_inflamed	Regulation Of The Epithelial Mesenchymal Transition By Growth Factors Pathway	1.20977086837115e-06
AD_inflamed	Regulation Of The Epithelial Mesenchymal Transition In Development Pathway	0.00507013158619862
AD_inflamed	Regulation of Actin-based Motility by Rho	0.00877863729543571
AD_inflamed	Regulation of Cellular Mechanics by Calpain Protease	0.00402944524055981
AD_inflamed	Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	1
AD_inflamed	Regulation of eIF4 and p70S6K Signaling	5.76472688917917e-07
AD_inflamed	Regulation of the Epithelial-Mesenchymal Transition Pathway	4.15736733150318e-06
AD_inflamed	Relaxin Signaling	0.0142576433030648
AD_inflamed	Remodeling of Epithelial Adherens Junctions	0.697110761875654
AD_inflamed	Renal Cell Carcinoma Signaling	0.00189940289882917
AD_inflamed	Renin-Angiotensin Signaling	0.000882759631670171
AD_inflamed	Retinoate Biosynthesis I	0.52334895036545
AD_inflamed	Retinoate Biosynthesis II	1
AD_inflamed	Retinoic acid Mediated Apoptosis Signaling	0.0162166504000011
AD_inflamed	Retinol Biosynthesis	0.182881066340293
AD_inflamed	Role of BRCA1 in DNA Damage Response	1.26701427127784e-10
AD_inflamed	Role of CHK Proteins in Cell Cycle Checkpoint Control	4.61930493855789e-12
AD_inflamed	Role of Cytokines in Mediating Communication between Immune Cells	1
AD_inflamed	Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	0.122878349489551
AD_inflamed	Role of IL-17A in Arthritis	0.0280858687392631
AD_inflamed	Role of IL-17A in Psoriasis	0.292888170247679
AD_inflamed	Role of IL-17F in Allergic Inflammatory Airway Diseases	0.03626367223155
AD_inflamed	Role of JAK family kinases in IL-6-type Cytokine Signaling	8.91170932234564e-05
AD_inflamed	Role of JAK1 and JAK3 in γc Cytokine Signaling	3.88354771387878e-05
AD_inflamed	Role of JAK1, JAK2 and TYK2 in Interferon Signaling	0.018255820933187
AD_inflamed	Role of JAK2 in Hormone-like Cytokine Signaling	0.000183117604461103
AD_inflamed	Role of Lipids/Lipid Rafts in the Pathogenesis of Influenza	1
AD_inflamed	Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	0.0733325180658303
AD_inflamed	Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	0.028305167480618
AD_inflamed	Role of MAPK Signaling in the Pathogenesis of Influenza	0.200142136246108
AD_inflamed	Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	2.45619224958915e-09
AD_inflamed	Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	5.62438612372596e-06
AD_inflamed	Role of NFAT in Cardiac Hypertrophy	8.01355741690823e-05
AD_inflamed	Role of NFAT in Regulation of the Immune Response	1
AD_inflamed	Role of OCT4 in Mammalian Embryonic Stem Cell Pluripotency	0.229524214512764
AD_inflamed	Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	2.94170971204544e-06
AD_inflamed	Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	0.176605507834947
AD_inflamed	Role of PKR in Interferon Induction and Antiviral Response	0.000267664858145666
AD_inflamed	Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	0.857685955133633
AD_inflamed	Role of RIG1-like Receptors in Antiviral Innate Immunity	0.0118030772215175
AD_inflamed	Role of Tissue Factor in Cancer	1.35959055219681e-05
AD_inflamed	Role of WNT/GSK-3β Signaling in the Pathogenesis of Influenza	0.127848723420852
AD_inflamed	Role of p14/p19ARF in Tumor Suppression	0.000127808267493368
AD_inflamed	S-adenosyl-L-methionine Biosynthesis	0.279254384123734
AD_inflamed	S-methyl-5'-thioadenosine Degradation II	0.426579518801593
AD_inflamed	SAPK/JNK Signaling	1
AD_inflamed	SPINK1 General Cancer Pathway	0.00586647160297771
AD_inflamed	SPINK1 Pancreatic Cancer Pathway	1
AD_inflamed	STAT3 Pathway	1.78766245928497e-06
AD_inflamed	Salvage Pathways of Pyrimidine Deoxyribonucleotides	0.0162166504000011
AD_inflamed	Salvage Pathways of Pyrimidine Ribonucleotides	0.0189893543481453
AD_inflamed	Selenocysteine Biosynthesis II (Archaea and Eukaryotes)	0.809152621878477
AD_inflamed	Semaphorin Neuronal Repulsive Signaling Pathway	9.43331987657281e-06
AD_inflamed	Semaphorin Signaling in Neurons	2.94170971204544e-06
AD_inflamed	Senescence Pathway	1.5112370244097e-09
AD_inflamed	Serine Biosynthesis	0.889022263422183
AD_inflamed	Serotonin Degradation	0.84018823787027
AD_inflamed	Serotonin Receptor Signaling	1
AD_inflamed	Serotonin and Melatonin Biosynthesis	1
AD_inflamed	Sertoli Cell-Sertoli Cell Junction Signaling	0.0340926492440383
AD_inflamed	Signaling by Rho Family GTPases	0.00032345910614906
AD_inflamed	Sirtuin Signaling Pathway	0.000187421728395476
AD_inflamed	Small Cell Lung Cancer Signaling	1.29117205061036e-06
AD_inflamed	Sonic Hedgehog Signaling	0.182881066340293
AD_inflamed	Sorbitol Degradation I	0.348337315036012
AD_inflamed	Sperm Motility	8.00635689968132e-07
AD_inflamed	Spermidine Biosynthesis I	0.121059813355048
AD_inflamed	Spermine Biosynthesis	0.575439937337157
AD_inflamed	Spermine and Spermidine Degradation I	0.13859715200455
AD_inflamed	Sphingomyelin Metabolism	0.337209466902601
AD_inflamed	Sphingosine and Sphingosine-1-phosphate Metabolism	0.085402246816054
AD_inflamed	Sphingosine-1-phosphate Signaling	1.59541669875196e-07
AD_inflamed	Spliceosomal Cycle	0.0463524577438713
AD_inflamed	Stearate Biosynthesis I (Animals)	0.579978179332415
AD_inflamed	Sucrose Degradation V (Mammalian)	0.00317991868314493
AD_inflamed	Sumoylation Pathway	1.52718586887701e-07
AD_inflamed	Superoxide Radicals Degradation	0.48563337736644
AD_inflamed	Superpathway of Cholesterol Biosynthesis	0.0220900123785848
AD_inflamed	Superpathway of Citrulline Metabolism	0.856112504624901
AD_inflamed	Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism	0.0121128438136252
AD_inflamed	Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	0.543626464607397
AD_inflamed	Superpathway of Inositol Phosphate Compounds	3.98155933123423e-06
AD_inflamed	Superpathway of Melatonin Degradation	1
AD_inflamed	Superpathway of Methionine Degradation	0.0382718989105364
AD_inflamed	Superpathway of Serine and Glycine Biosynthesis I	0.595823675562916
AD_inflamed	Synaptic Long Term Depression	0.0058427778251624
AD_inflamed	Synaptic Long Term Potentiation	0.0266479686119522
AD_inflamed	Synaptogenesis Signaling Pathway	2.58703931046433e-05
AD_inflamed	Systemic Lupus Erythematosus In B Cell Signaling Pathway	1
AD_inflamed	Systemic Lupus Erythematosus In T Cell Signaling Pathway	1
AD_inflamed	Systemic Lupus Erythematosus Signaling	1
AD_inflamed	T Cell Exhaustion Signaling Pathway	1
AD_inflamed	T Cell Receptor Signaling	1
AD_inflamed	T Helper Cell Differentiation	1
AD_inflamed	TCA Cycle II (Eukaryotic)	0.877018272962806
AD_inflamed	TEC Kinase Signaling	1
AD_inflamed	TGF-β Signaling	9.29834373450955e-05
AD_inflamed	TNFR1 Signaling	0.000154629615551016
AD_inflamed	TNFR2 Signaling	0.00238180082776385
AD_inflamed	TR/RXR Activation	0.0830630689674308
AD_inflamed	TREM1 Signaling	0.149636174211839
AD_inflamed	TWEAK Signaling	8.18568881819637e-05
AD_inflamed	Taurine Biosynthesis	0.575439937337157
AD_inflamed	Telomerase Signaling	4.01643337477608e-08
AD_inflamed	Telomere Extension by Telomerase	0.000424953888557122
AD_inflamed	Tetrahydrobiopterin Biosynthesis I	0.450437434362007
AD_inflamed	Tetrahydrobiopterin Biosynthesis II	0.450437434362007
AD_inflamed	Tetrahydrofolate Salvage from 5,10-methenyltetrahydrofolate	0.0924555916584539
AD_inflamed	Tetrapyrrole Biosynthesis II	0.212197290441702
AD_inflamed	Th1 Pathway	0.0197514804880609
AD_inflamed	Th1 and Th2 Activation Pathway	0.0122829123120284
AD_inflamed	Th17 Activation Pathway	1
AD_inflamed	Th2 Pathway	0.0613676829035331
AD_inflamed	The Visual Cycle	0.851370536186853
AD_inflamed	Thiamin Salvage III	0.348337315036012
AD_inflamed	Thioredoxin Pathway	0.342636268862282
AD_inflamed	Threonine Degradation II	0.29384991797373
AD_inflamed	Thrombin Signaling	4.34090304168855e-06
AD_inflamed	Thrombopoietin Signaling	0.00422265584098047
AD_inflamed	Thymine Degradation	0.649481238454169
AD_inflamed	Thyroid Cancer Signaling	0.00735498884472774
AD_inflamed	Thyroid Hormone Biosynthesis	1
AD_inflamed	Thyroid Hormone Metabolism I (via Deiodination)	0.279254384123734
AD_inflamed	Thyroid Hormone Metabolism II (via Conjugation and/or Degradation)	1
AD_inflamed	Thyronamine and Iodothyronamine Metabolism	0.279254384123734
AD_inflamed	Tight Junction Signaling	0.00120540638013666
AD_inflamed	Toll-like Receptor Signaling	0.0354343864177932
AD_inflamed	Trans, trans-farnesyl Diphosphate Biosynthesis	0.596621465191819
AD_inflamed	Transcriptional Regulatory Network in Embryonic Stem Cells	1
AD_inflamed	Trehalose Degradation II (Trehalase)	1
AD_inflamed	Triacylglycerol Biosynthesis	0.000462113164256817
AD_inflamed	Triacylglycerol Degradation	0.422830766338694
AD_inflamed	Tryptophan Degradation III (Eukaryotic)	0.537570553549236
AD_inflamed	Tryptophan Degradation X (Mammalian, via Tryptamine)	0.0567986688119134
AD_inflamed	Tryptophan Degradation to 2-amino-3-carboxymuconate Semialdehyde	1
AD_inflamed	Tumor Microenvironment Pathway	0.000502487070951907
AD_inflamed	Tumoricidal Function of Hepatic Natural Killer Cells	0.00033032936381705
AD_inflamed	Type I Diabetes Mellitus Signaling	1
AD_inflamed	Type II Diabetes Mellitus Signaling	0.000939594039528924
AD_inflamed	Tyrosine Biosynthesis IV	1
AD_inflamed	Tyrosine Degradation I	0.567544605408547
AD_inflamed	UDP-N-acetyl-D-galactosamine Biosynthesis I	0.29384991797373
AD_inflamed	UDP-N-acetyl-D-galactosamine Biosynthesis II	0.6962681555951
AD_inflamed	UDP-N-acetyl-D-glucosamine Biosynthesis II	0.715688264528467
AD_inflamed	UVA-Induced MAPK Signaling	2.95414710471675e-08
AD_inflamed	UVB-Induced MAPK Signaling	0.126247471911486
AD_inflamed	UVC-Induced MAPK Signaling	0.0431884389292861
AD_inflamed	Ubiquinol-10 Biosynthesis (Eukaryotic)	0.883059519209854
AD_inflamed	Unfolded protein response	0.00248165666668909
AD_inflamed	Uracil Degradation II (Reductive)	0.649481238454169
AD_inflamed	Urate Biosynthesis/Inosine 5'-phosphate Degradation	0.220335185414659
AD_inflamed	Urea Cycle	1
AD_inflamed	Uridine-5'-phosphate Biosynthesis	0.204677858879761
AD_inflamed	VDR/RXR Activation	0.0098608687295314
AD_inflamed	VEGF Family Ligand-Receptor Interactions	0.058211116667281
AD_inflamed	VEGF Signaling	2.42609661438298e-05
AD_inflamed	Valine Degradation I	0.270587335600902
AD_inflamed	Virus Entry via Endocytic Pathways	0.000142081374033265
AD_inflamed	Vitamin-C Transport	0.101900357518713
AD_inflamed	WNT/Ca+ pathway	0.0665338352596715
AD_inflamed	WNT/β-catenin Signaling	2.29253283023922e-11
AD_inflamed	White Adipose Tissue Browning Pathway	0.0421267241539156
AD_inflamed	Xanthine and Xanthosine Salvage	0.148576388521739
AD_inflamed	Xenobiotic Metabolism AHR Signaling Pathway	0.00596219284951716
AD_inflamed	Xenobiotic Metabolism CAR Signaling Pathway	0.0347572851844543
AD_inflamed	Xenobiotic Metabolism General Signaling Pathway	0.0434370684656679
AD_inflamed	Xenobiotic Metabolism PXR Signaling Pathway	0.109417326927157
AD_inflamed	Xenobiotic Metabolism Signaling	0.000673285584248395
AD_inflamed	Zymosterol Biosynthesis	0.451110023481126
AD_inflamed	cAMP-mediated signaling	1
AD_inflamed	dTMP De Novo Biosynthesis	0.0924555916584539
AD_inflamed	eNOS Signaling	0.0941724263632693
AD_inflamed	fMLP Signaling in Neutrophils	0.000273359794987882
AD_inflamed	iNOS Signaling	8.18568881819637e-05
AD_inflamed	mTOR Signaling	1.73283609683494e-12
AD_inflamed	nNOS Signaling in Neurons	1
AD_inflamed	nNOS Signaling in Skeletal Muscle Cells	1
AD_inflamed	p38 MAPK Signaling	0.00448840483794499
AD_inflamed	p53 Signaling	7.12833125859902e-10
AD_inflamed	p70S6K Signaling	4.54677694716743e-07
AD_inflamed	tRNA Charging	0.126475083931425
AD_inflamed	tRNA Splicing	1
AD_inflamed	α-Adrenergic Signaling	0.00477056727100322
AD_inflamed	α-tocopherol Degradation	1
AD_inflamed	β-alanine Degradation I	0.148576388521739
AD_inflamed	γ-glutamyl Cycle	0.164923055290127
AD_inflamed	γ-linolenate Biosynthesis II (Animals)	0.403263687194741
AD_non-inflamed	Protein Ubiquitination Pathway	5.01187233627271e-11
AD_non-inflamed	Autophagy	1.47910838816821e-10
AD_non-inflamed	PPAR Signaling	1.94984459975804e-10
AD_non-inflamed	Death Receptor Signaling	6.76082975391982e-09
AD_non-inflamed	Induction of Apoptosis by HIV1	1.58489319246111e-08
AD_non-inflamed	Hypoxia Signaling in the Cardiovascular System	7.07945784384137e-08
AD_non-inflamed	Molecular Mechanisms of Cancer	7.94328234724282e-08
AD_non-inflamed	NGF Signaling	8.31763771102671e-08
AD_non-inflamed	PPARα/RXRα Activation	1.34896288259165e-07
AD_non-inflamed	mTOR Signaling	1.81970085860998e-07
AD_non-inflamed	EIF2 Signaling	2.13796208950223e-07
AD_non-inflamed	HIPPO signaling	2.13796208950223e-07
AD_non-inflamed	IL-10 Signaling	2.63026799189538e-07
AD_non-inflamed	B Cell Receptor Signaling	3.80189396320561e-07
AD_non-inflamed	Apoptosis Signaling	4.07380277804113e-07
AD_non-inflamed	Sumoylation Pathway	8.51138038202376e-07
AD_non-inflamed	Sirtuin Signaling Pathway	9.54992586021437e-07
AD_non-inflamed	ATM Signaling	1.44543977074593e-06
AD_non-inflamed	Kinetochore Metaphase Signaling Pathway	1.58489319246111e-06
AD_non-inflamed	CD27 Signaling in Lymphocytes	1.69824365246175e-06
AD_non-inflamed	Coronavirus Pathogenesis Pathway	5.12861383991365e-06
AD_non-inflamed	TNFR1 Signaling	1.0471285480509e-05
AD_non-inflamed	Mitotic Roles of Polo-Like Kinase	1.25892541179417e-05
AD_non-inflamed	Role of PKR in Interferon Induction and Antiviral Response	1.31825673855641e-05
AD_non-inflamed	D-myo-inositol-5-phosphate Metabolism	1.44543977074593e-05
AD_non-inflamed	TWEAK Signaling	1.54881661891248e-05
AD_non-inflamed	April Mediated Signaling	1.65958690743756e-05
AD_non-inflamed	RAR Activation	1.77827941003892e-05
AD_non-inflamed	Regulation of eIF4 and p70S6K Signaling	2.13796208950223e-05
AD_non-inflamed	Spliceosomal Cycle	2.51188643150958e-05
AD_non-inflamed	B Cell Activating Factor Signaling	2.63026799189538e-05
AD_non-inflamed	Hereditary Breast Cancer Signaling	2.81838293126445e-05
AD_non-inflamed	Protein Kinase A Signaling	3.01995172040202e-05
AD_non-inflamed	FAT10 Cancer Signaling Pathway	3.71535229097173e-05
AD_non-inflamed	Ferroptosis Signaling Pathway	4.67735141287198e-05
AD_non-inflamed	Senescence Pathway	5.01187233627272e-05
AD_non-inflamed	D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	5.12861383991365e-05
AD_non-inflamed	D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	5.12861383991365e-05
