key	IngenuityCanonicalPathways	GroupCount	AllMolecules	pathsize	M_activated_ratio	M_inhibited_ratio	M_noZ_ratio	M_notSig_ratio	J_activated_ratio	J_inhibited_ratio	J_noZ_ratio	J_notSig_ratio	M_GlobalActivated	M_GlobalInhibited	M_GlobalNoDirection	M_GlobalNotSignificant	J_GlobalActivated	J_GlobalInhibited	J_GlobalNoDirection	J_GlobalNotSignificant	activeTissue	inactiveTissue	clustersGlobal	subclusters
X256	Neuregulin Signaling	11	AKT1,AKT2,AREG,BAD,CDK5,CDK5R1,CRK,DCN,EGFR,ERBIN,ERRFI1,GRB2,HBEGF,HRAS,ITGA4,ITGA5,ITGAL,ITGAV,ITGB1,ITGB2,KRAS,MAP2K1,MAP2K2,MAPK3,MTOR,MYC,NRAS,PDPK1,PLCG2,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKD3,PSEN1,PTPN11,RAF1,RAP2A,RAP2B,RASD1,RPS6,RPS6KB1,RRAS,RRAS2,SHC1,SOS1,SOS2,STAT5A,STAT5B	51	0.0833333333333333	0.166666666666667	0	0.25	0.416666666666667	0	0	0.0833333333333333	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.8
X257	Neuroinflammation Signaling Pathway	1	AKT2,BCL2,BIRC2,BIRC3,BIRC5,BMPR2,CASP3,CASP8,CCL5,CD86,CFLAR,CREB3,CXCL10,CXCL12,CYBB,FAS,GABBR1,GRINA,HLA-A,HLA-DOA,HLA-F,HMOX1,IFNGR1,IFNGR2,IL1B,IL1R1,IL6,IRAK2,IRAK3,IRAK4,IRF3,IRF7,JAK2,MAPK13,MAPK3,MAPK8,MFGE8,MMP3,MMP9,NCF2,NLRP3,PIK3C3,PIK3CB,PIK3R5,PLA2G12A,PPP3CB,PPP3R1,PSEN1,PSEN2,PTGS2,SNCA,TBK1,TGFBR1,TGFBR2,TGFBR3,TNF,TNFRSF1A,TRAF3,TRAF6,VCAM1	60	0.0416666666666667	0	0	0.458333333333333	0	0	0	0.5	0.5	0	0	0	0	0	0	0.5	not_sig	activated	2	2.13
X258	Neuroprotective Role of THOP1 in Alzheimer's Disease	2	ACE,C1R,CTSG,DPP4,ECE1,HTRA3,LONP1,MMP9,NFYA,PREP,PRKACB,PRKAG1,PRKAR2A,PRSS23,PRTN3,SERPINA3	16	0.0416666666666667	0.0416666666666667	0	0.416666666666667	0	0	0	0.5	0	0	0.5	0	0	0	0	0.5	not_sig	no_direction	2	2.11
X259	Neurotrophin/TRK Signaling	4	AKT1,ATF2,CREB1,CREBBP,FRS2,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAP2K4,MAP3K5,MAPK3,MAPK8,NRAS,PDPK1,PIK3C3,PIK3CB,PIK3CD,PIK3R5,PTPN11,RAF1,RAP2A,RAP2B,RASD1,RRAS,RRAS2,SHC1,SOS1,SOS2	30	0.0416666666666667	0.0416666666666667	0	0.416666666666667	0.166666666666667	0	0	0.333333333333333	0	0	0.5	0	0.5	0	0	0	activated	no_direction	1	1.5
X26	Androgen Signaling	5	CALR,CCND1,CCNH,CDK7,CREBBP,GNA11,GNA13,GNA15,GNAI3,GNB1,GNG10,GNG11,GNG12,GNG2,GNG5,GTF2E2,GTF2F1,GTF2H2,GTF2H5,KAT2B,KAT7,MAPK3,MNAT1,NCOA1,NCOA2,NCOA4,NFKB1,NFKB2,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2L,PRKACB,PRKAG1,PRKAR2A,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKD3,RELA,SHC1,TAF2	50	0.0416666666666667	0.0416666666666667	0.0833333333333333	0.333333333333333	0.0833333333333333	0	0	0.416666666666667	0	0	0.5	0	0.5	0	0	0	activated	no_direction	2	2.12
X260	Non-Small Cell Lung Cancer Signaling	15	ABL1,AKT1,AKT2,BAD,CCND1,CDK4,CDK6,E2F1,EGFR,FOXO3,GRB2,HRAS,ITPR1,ITPR2,ITPR3,KRAS,MAP2K1,MAP2K2,MAPK3,NRAS,PA2G4,PDPK1,PIK3C2A,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PRKCA,RAF1,RALA,RAP2A,RAP2B,RASD1,RASSF5,RB1,RRAS,RRAS2,RXRB,SIN3A,SOS1,SOS2,SUV39H1,TFDP1,TP53	46	0.25	0.0833333333333333	0.0416666666666667	0.125	0.5	0	0	0	0.5	0	0	0	0.5	0	0	0	activated	activated	1	1.5
X261	Noradrenaline and Adrenaline Degradation	3	ALDH3B1,ALDH7A1,ALDH9A1,COMT,DHRS4,SMOX	6	0.125	0	0	0.375	0	0	0	0.5	0.5	0	0	0	0	0	0	0.5	not_sig	activated	2	2.6
X262	Nucleotide Excision Repair Pathway	10	CCNH,CDK7,ERCC1,ERCC5,ERCC6,GTF2H1,GTF2H2,GTF2H5,MNAT1,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2H,POLR2I,POLR2L,RAD23B,RPA1,RPA2,RPA3,XPA,XPC	24	0	0	0.375	0.125	0	0	0.0833333333333333	0.416666666666667	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	2	2.12
X263	Nur77 Signaling in T Lymphocytes	12	APAF1,BCL2,CABIN1,CASP3,CD28,CD3D,CD3E,CD3G,CD86,CHP1,CYCS,EP300,FCER1G,HDAC1,HDAC2,HDAC7,MAP2K1,MAP2K2,MAP3K2,MAP3K3,MAPK3,MAPK7,MEF2D,NFATC1,PPP3CB,PPP3R1,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKD3,RPS6KA3,SIN3A,SIN3B	36	0.166666666666667	0.0833333333333333	0	0.25	0.333333333333333	0.0833333333333333	0.0833333333333333	0	0.5	0	0	0	0.5	0	0	0	activated	activated	1	1.9
X264	OX40 Signaling Pathway	4	B2M,BCL2,BCL2L1,CD3D,CD3E,CD3G,FCER1G,H2-T10,H2-T22,H2-T24,HLA-A,HLA-DMB,HLA-DOA,HLA-DOB,HLA-F,HLA-G,MAPK8,NFKB1,NFKB2,NFKBID,NFKBIE,RELA,TRAF2,TRAF3,TRAF5	25	0.0416666666666667	0	0	0.458333333333333	0.25	0	0	0.25	0.5	0	0	0	0.5	0	0	0	activated	activated	2	2.10
X265	Oncostatin M Signaling	14	CHI3L1,EPAS1,GRB2,HRAS,IL6ST,JAK2,KRAS,MAP2K1,MAP2K2,MAPK3,MMP13,MMP3,NRAS,OSM,PLAU,RAF1,RAP2A,RAP2B,RASD1,RRAS,RRAS2,SHC1,SOS1,STAT1,STAT5A,STAT5B,TIMP3	27	0.0833333333333333	0.25	0	0.166666666666667	0.5	0	0	0	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.3
X266	Opioid Signaling Pathway	1	ADCY7,AP2S1,CLTC,GNAI3,GNG2,HCK,HRAS,ITPR1,ITPR2,KRAS,LCK,MAP2K1,MAP2K2,MAPK7,NFKB1,NFKB2,NRAS,PPP3CB,PRKAG1,PRKAR2A,PRKCA,PRKCD,PRKCE,PRKCH,PRKD3,RAF1,RAP2A,RAP2B,RGS1,RGS10,RGS16,RGS18,RGS19,RPS6KA5,RPS6KB1,RRAS,SOS1,SRF	38	0	0	0	0.5	0.0833333333333333	0	0	0.416666666666667	0	0	0	0.5	0.5	0	0	0	activated	not_sig	1	1.7
X267	Osteoarthritis Pathway	12	ACVRL1,ADAMTS4,ADAMTS5,ANXA2,ATF2,BMPR1A,BMPR2,CASP1,CASP3,CASP4,CASP6,CASP8,CEBPB,CHUK,CREB1,CREB3,CREBBP,CTNNA1,CXCR2,DCN,DDIT4,DDR2,EPAS1,FGFR1,FN1,FOXO3,FZD5,HDAC3,HDAC4,HIF1A,HTRA1,IL18RAP,IL1B,IL1R1,IL1R2,ITGA4,ITGA5,ITGAL,ITGAV,ITGB1,ITGB2,JAG1,LEF1,LRP1,MMP12,MMP13,MMP3,MMP9,MTF1,MTOR,MYBBP1A,NFKB1,NFKB2,NOTCH1,PRKAA1,PRKAB1,PRKAG1,PTGS2,RAC1,RARRES2,RBP4,RBPJ,RELA,S100A8,S100A9,SIK3,SIRT1,SMAD1,SMAD2,SMAD4,SMAD5,SMAD7,SOX9,SP1,SPHK1,SPP1,TCF3,TCF4,TCF7L2,TGFB1,TGFBR1,TGFBR2,TIMP3,TLR2,TNF,TNFRSF1A,TNFRSF1B,Tcf7	88	0	0.291666666666667	0	0.208333333333333	0.333333333333333	0	0.0833333333333333	0.0833333333333333	0	0.5	0	0	0.5	0	0	0	activated	inhibited	2	2.13
X268	Ovarian Cancer Signaling	8	ABL1,AKT1,AKT2,APC,AXIN1,BCL2,BRAF,CCND1,CD44,CDK4,DVL1,E2F1,EGFR,FZD5,GJA1,HRAS,KRAS,LEF1,MAP2K1,MAP2K2,MAPK3,MMP2,MMP9,MSH2,MSH6,MTOR,NRAS,PIK3C3,PIK3CB,PIK3CD,PIK3R5,PRKACB,PRKAG1,PRKAR2A,PTGS2,RAF1,RAP2A,RAP2B,RASD1,RB1,RPS6KB1,RRAS,RRAS2,SIN3A,SUV39H1,TCF3,TCF4,TCF7L2,TFDP1,TP53,Tcf7	51	0.0833333333333333	0.0833333333333333	0	0.333333333333333	0.333333333333333	0	0	0.166666666666667	0	0	0.5	0	0.5	0	0	0	activated	no_direction	1	1.5
X269	P2Y Purigenic Receptor Signaling Pathway	3	ADCY7,AKT1,AKT2,ATF2,CREBBP,GNAI3,GNB1,GNG10,GNG11,GNG12,GNG2,GNG5,HRAS,KRAS,MAP2K1,MAP2K2,MAPK3,MYC,NFKB1,NFKB2,NRAS,PIK3C3,PIK3CB,PIK3CD,PIK3R5,PLCG2,PLCL2,PRKACB,PRKAG1,PRKAR2A,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKD3,RAF1,RAP2A,RAP2B,RASD1,RELA,RRAS,RRAS2	43	0.0416666666666667	0.0416666666666667	0	0.416666666666667	0.0833333333333333	0	0	0.416666666666667	0	0	0.5	0	0.5	0	0	0	activated	no_direction	1	1.7
X27	Angiopoietin Signaling	8	AKT1,AKT2,ANGPTL1,BAD,BIRC5,CHUK,FOXO1,GRB2,HRAS,IKBKB,KRAS,NCK1,NFKB1,NFKB2,NFKBIB,NFKBID,NFKBIE,NRAS,PAK1,PAK2,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PTPN11,RALA,RAP2A,RAP2B,RASA1,RASD1,RELA,RRAS,RRAS2,SOS1,STAT5A,STAT5B,TNIP1	39	0.0416666666666667	0.125	0.0416666666666667	0.291666666666667	0.25	0	0	0.25	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.5
X270	PAK Signaling	12	ARHGAP10,ARHGEF6,ARHGEF7,CASP3,CFL2,GIT1,GRB2,HRAS,ITGA4,ITGA5,ITGAL,ITGAV,ITGB1,ITGB2,KRAS,LIMK2,MAP2K1,MAP2K2,MAP2K4,MAPK3,MAPK8,MYL4,MYL6,MYL9,MYLPF,NCK1,NRAS,PAK1,PAK1IP1,PAK2,PDGFA,PDGFRA,PIK3C2A,PIK3C3,PIK3CA,PIK3CB,PIK3R1,PIK3R5,PTK2B,PXN,RAC1,RAF1,RALA,RAP2A,RAP2B,RASD1,RRAS,RRAS2,SHC1,SOS1,SOS2,TNF	52	0.0833333333333333	0.125	0.0416666666666667	0.25	0.5	0	0	0	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.1
X271	PD-1, PD-L1 cancer immunotherapy pathway	6	AKT1,AKT2,B2M,BCL2L1,CBLB,CD274,CD28,CDK2,CSK,CSNK2A1,CSNK2B,HLA-A,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DRB5,HLA-F,HLA-G,IFNGR1,IFNGR2,IL2RB,IL2RG,JAK2,LAT,LATS1,LCK,LCP2,PDCD4,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PTPN11,STAT5A,STAT5B,TNF,TNFRSF1A,TNFRSF1B	40	0.0833333333333333	0.0833333333333333	0	0.333333333333333	0	0.166666666666667	0	0.333333333333333	0	0	0.5	0	0	0.5	0	0	inhibited	no_direction	1	1.2
X272	PDGF Signaling	11	ABL1,ABL2,ACP1,CAV1,CRK,CSNK2A1,CSNK2B,EIF2AK2,GRB2,HRAS,INPP5D,INPP5F,INPP5K,JAK2,KRAS,MAP2K1,MAP2K2,MAP2K4,MAPK3,MAPK8,MYC,NRAS,PDGFA,PDGFRA,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3R5,PLCG2,PRKCA,PRKCB,RAF1,RAP2A,RAP2B,RASA1,RASD1,RRAS,RRAS2,SHC1,SOS1,SOS2,SPHK1,SRF,STAT1,SYNJ1	46	0.166666666666667	0.0416666666666667	0	0.291666666666667	0.5	0	0	0	0.5	0	0	0	0.5	0	0	0	activated	activated	1	1.5
X273	PEDF Signaling	6	AKT1,AKT2,BCL2,BCL2L1,CASP8,CFLAR,CHUK,FAS,HRAS,IKBKB,KRAS,MAPK13,MAPK14,MAPK3,NFKB1,NFKB2,NFKBIB,NFKBID,NFKBIE,NRAS,PIK3C3,PIK3CB,PIK3CD,PIK3R5,PNPLA2,RAC1,RAF1,RAP2A,RAP2B,RASD1,RELA,ROCK1,RRAS,RRAS2,SERPINF1,SRF,TCF4,TCF7L2,TP53,ZEB1	40	0.0833333333333333	0.0833333333333333	0	0.333333333333333	0.166666666666667	0	0	0.333333333333333	0	0	0.5	0	0.5	0	0	0	activated	no_direction	1	1.5
X274	PFKFB4 Signaling Pathway	1	ATF2,CREBBP,HK1,HK3,MAP2K2,MAPK3,PRKACB,PRKAG1,PRKAR2A,RPS6KA5,TGFB1,TKT,XDH	13	0	0.0416666666666667	0	0.458333333333333	0	0	0	0.5	0	0.5	0	0	0	0	0	0.5	not_sig	inhibited	2	2.11
X275	PI3K Signaling in B Lymphocytes	7	ABL1,AKT1,AKT2,ATF1,ATF2,ATF3,ATF5,ATF6,ATF6B,ATF7,BCL10,BLK,BLNK,BTK,C3,CAMK2D,CAMK2G,CBL,CD19,CD79A,CHP1,CHUK,CR2,CREB1,DAPP1,FOXO3,FYN,HRAS,IKBKB,IL4R,INPP5D,IRS2,ITPR1,ITPR2,ITPR3,KRAS,LYN,MALT1,MAP2K1,MAP2K2,MAPK3,NFATC1,NFATC3,NFKB1,NFKB2,NFKBIB,NFKBID,NFKBIE,NRAS,PDIA3,PIK3CB,PIK3R1,PLCB4,PLCL2,PLEKHA1,PLEKHA2,PLEKHA3,PLEKHA4,PPP3CB,PPP3R1,PRKCB,RAC1,RAF1,RALA,RAP2A,RAP2B,RASD1,RELA,RRAS,RRAS2,VAV1,VAV3	72	0.0833333333333333	0.125	0	0.291666666666667	0.166666666666667	0	0	0.333333333333333	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.6
X276	PI3K/AKT Signaling	9	AKT1,AKT2,BAD,BCL2,BCL2L1,CCND1,CHUK,CSF2RB,CXCR2,EIF4E,EIF4EBP1,FOXO1,FOXO3,GDF15,GRB2,GSK3A,HRAS,IFNAR1,IKBKB,IL10RA,IL10RB,IL11RA,IL13RA1,IL18RAP,IL1R1,IL1R2,IL21R,IL2RB,IL2RG,IL4R,IL6R,IL6ST,IL7R,ILK,INPP5D,INPP5F,INPP5K,ITGA4,ITGA5,ITGAL,ITGAV,ITGB1,ITGB2,JAK2,KRAS,LIMS1,MAP2K1,MAP2K2,MAP3K5,MAP3K8,MAPK3,MDM2,MTOR,NFKB1,NFKB2,NFKBIB,NFKBID,NFKBIE,NRAS,PDPK1,PIK3CB,PIK3CD,PIK3R1,PPP2CB,PPP2R1A,PPP2R3A,PPP2R5D,PPP2R5E,PTGS2,PTPA,RAF1,RALA,RAP2A,RAP2B,RASD1,RELA,RPS6KB1,RRAS,RRAS2,SFN,SHC1,SOS1,SOS2,SYNJ1,TP53,TSC1,YWHAE,YWHAG,YWHAQ	89	0.0416666666666667	0.125	0	0.333333333333333	0.333333333333333	0.0833333333333333	0	0.0833333333333333	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.6
X277	PKCθ Signaling in T Lymphocytes	6	BCL10,CAMK2D,CAMK2G,CD28,CD3D,CD3E,CD3G,CD86,CHP1,CHUK,FCER1G,FYN,GRB2,HLA-A,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DRB5,HRAS,IKBKB,KRAS,LAT,LCK,LCP2,MALT1,MAP3K11,MAP3K12,MAP3K14,MAP3K2,MAP3K3,MAP3K5,MAP3K8,MAPK3,MAPK8,Map3k7,NFATC1,NFATC3,NFKB1,NFKB2,NFKBIB,NFKBID,NFKBIE,NRAS,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PLCG2,POU2F1,PPP3CB,PPP3R1,RAC1,RAC2,RALA,RAP2A,RAP2B,RASD1,RELA,RRAS,RRAS2,SOS1,SOS2,VAV1,VAV3	66	0.0833333333333333	0.0833333333333333	0	0.333333333333333	0.166666666666667	0	0	0.333333333333333	0	0	0.5	0	0.5	0	0	0	activated	no_direction	1	1.10
X278	PPAR Signaling	12	AIP,CHUK,CREBBP,EP300,GRB2,HRAS,IKBKB,IL18RAP,IL1B,IL1R1,IL1R2,IL1RN,IL36G,KRAS,MAP2K1,MAP2K2,MAP3K14,MAPK3,MED1,NCOA1,NCOR2,NFKB1,NFKB2,NFKBIB,NFKBID,NFKBIE,NRAS,NRIP1,PDGFA,PDGFRA,PTGS2,RAF1,RALA,RAP2A,RAP2B,RASD1,RELA,RRAS,RRAS2,SCAND1,SHC1,SOS1,SOS2,SRA1,STAT5A,STAT5B,TNF,TNFRSF1A,TNFRSF1B,TRAF2,TRAF6	51	0.25	0.0416666666666667	0	0.208333333333333	0	0.416666666666667	0	0.0833333333333333	0.5	0	0	0	0	0.5	0	0	inhibited	activated	1	1.6
X279	PPARα/RXRα Activation	14	ABCA1,ACAA1,ACOX1,ADCY7,ADIPOR1,ADIPOR2,AIP,AP2A2,BCL3,BMPR2,CAND1,CD36,CHUK,CKAP5,CLOCK,CREBBP,EP300,FASN,GNA11,GNA15,GNAQ,GOT2,GPD2,GRB2,HELZ2,HRAS,IKBKB,IL18RAP,IL1B,IL1R1,IL1R2,IL6,JAK2,KRAS,LPL,MAP2K1,MAP2K2,MAP2K4,MAP3K14,MAP4K4,MAPK14,MAPK3,MAPK8,MED1,MED24,NCOA3,NCOR2,NFKB1,NFKB2,NFKBIB,NFKBID,NFKBIE,NR2C2,NRAS,PDIA3,PLCB4,PLCG2,PLCL2,PRKAA1,PRKAB1,PRKACB,PRKAG1,PRKAR2A,PRKCA,PRKCB,RAF1,RALA,RAP2A,RAP2B,RASD1,RELA,RRAS,RRAS2,SHC1,SMAD2,SMAD4,SOS1,SOS2,STAT5B,TGFB1,TGFBR1,TGFBR2,TGFBR3,TGS1,TRAF6	85	0.25	0.0833333333333333	0	0.166666666666667	0.0833333333333333	0.416666666666667	0	0	0.5	0	0	0	0	0.5	0	0	inhibited	activated	1	1.6
X28	Antigen Presentation Pathway	5	B2M,CALR,CIITA,HLA-A,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DRB5,HLA-F,HLA-G,PDIA3,PSMB5,PSMB6,PSMB8,PSMB9,TAP1,TAP2,TAPBP	18	0	0	0.125	0.375	0	0	0.166666666666667	0.333333333333333	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	2	2.10
X280	PTEN Signaling	13	AKT1,AKT2,BAD,BCL2,BCL2L1,BCL2L11,BMPR1A,BMPR2,CASP3,CBL,CCND1,CHUK,CSNK2A1,CSNK2B,EGFR,FGFR1,FLT1,FOXO1,FOXO3,FOXO4,GRB2,GSK3A,HRAS,IGF1R,IGF2R,IKBKB,ILK,INPP5D,INPP5F,INPP5K,ITGA4,ITGA5,ITGAL,ITGAV,ITGB1,ITGB2,KRAS,MAGI3,MAP2K1,MAP2K2,MAPK3,NFKB1,NFKB2,NRAS,PDGFRA,PDPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R5,RAC1,RAC2,RAF1,RALA,RAP2A,RAP2B,RASD1,RELA,RPS6KB1,RRAS,RRAS2,SHARPIN,SHC1,SOS1,SOS2,SYNJ1,TGFBR1,TGFBR2,TGFBR3	69	0.166666666666667	0.208333333333333	0	0.125	0	0.333333333333333	0	0.166666666666667	0	0.5	0	0	0	0.5	0	0	inhibited	inhibited	1	1.6
X281	Pancreatic Adenocarcinoma Signaling	10	ABL1,AKT1,AKT2,BAD,BCL2,BCL2L1,BIRC5,CCND1,CCNE1,CDK2,CDK4,E2F1,E2F4,E2F5,EGFR,GRB2,HBEGF,HMOX1,JAK2,KRAS,MAP2K1,MAP2K2,MAP2K4,MAPK3,MAPK8,MDM2,MMP9,NFKB1,NFKB2,NOTCH1,PA2G4,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PLD3,PLD4,PTGS2,RAC1,RAF1,RALA,RALGDS,RB1,RELA,SIN3A,SMAD2,SMAD4,STAT1,SUV39H1,TFDP1,TGFB1,TGFBR1,TGFBR2,TP53	56	0.0416666666666667	0.208333333333333	0	0.25	0.333333333333333	0	0	0.166666666666667	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.5
X282	Parkinson's Signaling	1	MAPK13,MAPK14,MAPK8,SNCA	4	0	0	0	0.5	0	0	0.0833333333333333	0.416666666666667	0	0	0	0.5	0	0	0.5	0	no_direction	not_sig	2	2.21
X283	Pathogenesis of Multiple Sclerosis	4	CCL4,CCL5,CCR1,CXCL10	4	0	0	0.0833333333333333	0.416666666666667	0	0	0.166666666666667	0.333333333333333	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	2	2.4
X284	Paxillin Signaling	5	ACTA1,ACTA2,ACTN1,ACTN4,ARHGEF6,ARHGEF7,CSK,GIT2,GRB2,HRAS,ITGA5,ITGAL,ITGAV,ITGB1,ITGB2,KRAS,MAP2K4,MAPK13,MAPK14,MAPK8,NCK1,NRAS,PAK1,PIK3C3,PIK3CB,PIK3R5,PTK2B,PTPN12,PXN,RAP2A,RAP2B,RASD1,RRAS,RRAS2,SOS1,SOS2	36	0	0.0416666666666667	0	0.458333333333333	0.333333333333333	0	0	0.166666666666667	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.1
X285	Pentose Phosphate Pathway	1	G6PD,PGD,RPE,TKT	4	0.0416666666666667	0	0	0.458333333333333	0	0	0	0.5	0.5	0	0	0	0	0	0	0.5	not_sig	activated	2	2.4
X286	Pentose Phosphate Pathway (Non-oxidative Branch)	1	RPE,RPIA,TALDO1	3	0	0	0	0.5	0	0	0.0833333333333333	0.416666666666667	0	0	0	0.5	0	0	0.5	0	no_direction	not_sig	2	2.4
X287	Phagosome Formation	7	C5AR1,CLEC7A,CR2,Cdc42,FCER1G,FCER2,FCGR2A,FN1,FNBP1,IGHG1,ITGA5,ITGAL,ITGAV,ITGB1,ITGB2,MRC1,MSR1,PDIA3,PIK3C2A,PIK3C3,PIK3CB,PIK3R1,PIK3R5,PLCB4,PLCL2,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKD3,RAC1,RAC2,RHOB,RHOC,RHOF,RHOG,RHOH,RHOQ,RHOT1,RHOV,RND1,RND3,SCARA3,TLR2	46	0	0	0.208333333333333	0.291666666666667	0	0	0.166666666666667	0.333333333333333	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	1	1.4
X288	Phagosome Maturation	5	ATP6AP1,ATP6V0A1,ATP6V0A2,ATP6V1A,ATP6V1C1,ATP6V1D,ATP6V1G1,ATP6V1H,B2M,BET1L,CALR,CTSA,CTSD,CTSG,CTSK,CTSO,CTSS,CTSV,CTSZ,CYBB,DCTN4,DYNC1LI2,DYNLRB1,DYNLT1,Dync1i2,EEA1,GOSR1,GOSR2,GPAA1,HLA-A,HLA-F,MPO,NAPG,NCF1,NCF2,NSF,PIK3C3,PIKFYVE,PRDX1,PRDX2,PRDX5,RAB5A,RAB5B,RAB5C,RAB7A,RAB7B,STX16,TAP1,TCIRG1,TUBA1A,TUBA1B,TUBA1C,TUBA4A,TUBB2A,TUBB4B,TUBB6,VAMP2,VAMP3,VPS11,VPS16,VPS37A,VPS41,VTI1A,VTI1B	64	0	0	0.0833333333333333	0.416666666666667	0	0	0.25	0.25	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	2	2.4
X289	Phenylalanine Degradation I (Aerobic)	1	PCBD2,QDPR	2	0	0	0	0.5	0	0	0.0833333333333333	0.416666666666667	0	0	0	0.5	0	0	0.5	0	no_direction	not_sig	2	2.4
X29	Antioxidant Action of Vitamin C	1	CHUK,CSF2RB,GLRX,GSTO1,JAK2,MAPK13,MAPK8,NFKB1,NFKB2,PLA2G12A,PLA2G7,PLCL2,PLD3,PNPLA8,RELA,SELENOT,SLC23A2,SLC2A3,STAT5A,STAT5B,TNF,TXNRD1	22	0	0	0	0.5	0	0.0833333333333333	0	0.416666666666667	0	0	0	0.5	0	0.5	0	0	inhibited	not_sig	2	2.7
X290	Phosphatidylcholine Biosynthesis I	4	CEPT1,CHKA,CHKB,CHPT1,PCYT1A	5	0	0.0416666666666667	0.0416666666666667	0.416666666666667	0	0	0.166666666666667	0.333333333333333	0	0.5	0	0	0	0	0.5	0	no_direction	inhibited	2	2.4
X291	Phosphatidylethanolamine Biosynthesis II	5	CEPT1,CHKA,CHKB,ETNK1,PCYT2,SELENOI	6	0	0.0416666666666667	0.0416666666666667	0.416666666666667	0.0833333333333333	0	0.166666666666667	0.25	0	0.5	0	0	0	0	0.5	0	no_direction	inhibited	2	2.4
X292	Phosphatidylglycerol Biosynthesis II (Non-plastidic)	7	ABHD5,AGPAT1,AGPAT2,AGPAT3,AGPAT4,AGPAT5,CDS2,CRLS1,GPAT3,GPAT4,LPCAT1,MBOAT7,PGS1,PTPMT1	14	0	0.166666666666667	0.0833333333333333	0.25	0.0833333333333333	0	0	0.416666666666667	0	0.5	0	0	0.5	0	0	0	activated	inhibited	2	2.15
X293	Phospholipase C Signaling	10	ADCY7,AHNAK,ARHGEF12,ARHGEF3,ARHGEF6,ARHGEF7,ATF2,BLNK,BTK,CD3D,CD3E,CD3G,CD79A,CHP1,CREB1,CREB3,CREBBP,Cdc42,EP300,FCER1G,FCGR2A,FNBP1,FYN,GNA13,GNAQ,GNB1,GNG10,GNG11,GNG12,GNG2,GNG5,GRB2,HDAC1,HDAC2,HDAC3,HDAC4,HDAC5,HDAC7,HMOX1,HRAS,IGHG1,ITGA4,ITGA5,ITGAL,ITGAV,ITGB1,ITGB2,ITK,ITPR1,ITPR2,ITPR3,KRAS,LAT,LCK,LCP2,LYN,MAP2K1,MAP2K2,MAPK3,MEF2D,MYL4,MYL6,MYL9,MYLPF,NFATC1,NFATC3,NFKB1,NFKB2,NRAS,PEBP1,PLA2G12A,PLCB4,PLD3,PLD4,PPP3CB,PPP3R1,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKD3,RAC1,RAC2,RAF1,RALA,RALGDS,RAP2A,RAP2B,RASD1,RELA,RHOB,RHOC,RHOF,RHOG,RHOH,RHOQ,RHOT1,RHOV,RND1,RND3,RPS6KA3,RRAS,RRAS2,SHC1,SOS1,SOS2,TGM2	109	0.0416666666666667	0.166666666666667	0.0416666666666667	0.25	0.333333333333333	0	0	0.166666666666667	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.7
X294	Polyamine Regulation in Colon Cancer	1	APC,KRAS,MAX,ODC1,PSME1,PSME3,TCF7L2	7	0	0	0	0.5	0	0	0.0833333333333333	0.416666666666667	0	0	0	0.5	0	0	0.5	0	no_direction	not_sig	2	2.4
